image_id,image_path,resnet18_raw,resnet18_confidence,resnet18_normalized,vgg16_raw,vgg16_confidence,vgg16_normalized,resnet50_raw,resnet50_confidence,resnet50_normalized,ensemble_score
5_24,data/raw/5_24.png,93.14497709274292,61.50763199378242,0.8885711671129719,88.0408763885498,74.15754533197111,0.7394200759063524,84.14424657821655,58.30576919974058,0.6863319452360207,0.7714410627517817
5_26,data/raw/5_26.png,79.81473207473755,69.81870388353751,0.6718871874165706,82.33393430709839,52.75208340699366,0.6082043764970427,84.91185307502747,62.582579339760564,0.7015171988328687,0.6605362542488273
5_27,data/raw/5_27.png,81.94776773452759,77.44627577338262,0.7065598175875353,82.79975056648254,45.5768986252646,0.6189145616362925,73.00618290901184,63.80448493410923,0.4659920678412934,0.5971554823550403
5_28,data/raw/5_28.png,82.5059175491333,66.62173914350201,0.7156325782856482,86.83773279190063,52.90913463103961,0.7117570426617601,87.59306073188782,72.19566182073477,0.7545584620118388,0.7273160276530825
5_29,data/raw/5_29.png,91.80445075035097,43.85691992797174,0.8667808262478935,89.2501175403595,87.45063610828174,0.7672233059417402,75.69984793663025,33.867392987523985,0.519279770224331,0.717761300804655
5_4,data/raw/5_4.png,86.03965044021606,78.36697115428424,0.7730736309436927,88.9018714427948,52.983040263504954,0.7592163287188536,72.10315465927124,66.8265057564554,0.4481278196432916,0.6601392597686127
5_5,data/raw/5_5.png,75.75774788856506,63.1752645249748,0.605940651712401,86.63315773010254,86.2827988976172,0.7070533923649075,79.97900247573853,52.51562261206979,0.6039325801294418,0.6389755414022501
5_6,data/raw/5_6.png,88.3923590183258,37.585899504310916,0.8113170583587248,88.15377354621887,67.99410459469277,0.7420158407298676,87.92374730110168,72.8305496339526,0.7611003027016281,0.7714777339300735
5_7,data/raw/5_7.png,86.66819334030151,54.73740154325572,0.7832906357186592,80.22711277008057,44.333207931876345,0.5597637129043814,91.00437760353088,80.02272614868569,0.8220431849920647,0.7216991778717018
5_9,data/raw/5_9.png,85.52412986755371,26.932575294901582,0.7646938112817913,83.70749950408936,79.08270722750824,0.6397857935563198,79.54233288764954,70.92645771265848,0.5952941195891635,0.6665912414757581
6_0,data/raw/6_0.png,87.21416592597961,78.06013198172799,0.7921654547868812,80.5604338645935,68.17725977392435,0.5674275300450083,97.00188040733336,27.383028083928092,0.9406893942176516,0.7667607930165138
6_1,data/raw/6_1.png,94.62538957595824,91.43078402628495,0.9126353660847119,95.3743040561676,90.96500890736947,0.9080324127305812,98.29561114311218,75.71199675814901,0.9662827540842729,0.928983510966522
6_3,data/raw/6_3.png,92.817223072052,79.5827456507898,0.8832435046829957,88.50046992301941,75.16604096702977,0.7499871863148199,82.07468390464783,65.91537882206175,0.6453906111497704,0.7595404340491952
7_0,data/raw/7_0.png,80.26183843612671,71.99203958529588,0.6791549297275725,71.81261777877808,70.63095410337218,0.3662951565914557,97.6979911327362,68.37704971769406,0.9544602754447447,0.666636787254591
7_10,data/raw/7_10.png,75.98756551742554,59.11730178612333,0.6096763518708463,76.48873329162598,63.610971298618836,0.47380978680494673,81.00632429122925,68.6230261807598,0.6242556784338635,0.5692472723698855
7_11,data/raw/7_11.png,60.05294919013977,51.0958665674125,0.3506581510750008,65.28552770614624,52.370100974672994,0.2162223721187368,61.9454026222229,58.92017198182927,0.24718105681974217,0.2713538600044933
7_12,data/raw/7_12.png,79.10915613174438,67.28229210356841,0.6604180056348934,74.78731274604797,64.15196679325304,0.434690222651142,83.30649137496948,65.697766428945,0.6697589677192353,0.5882890653350902
7_13,data/raw/7_13.png,72.21425175666809,36.22290977829938,0.5483408969546201,72.94841408729553,69.73177072055192,0.39240972107827926,72.06856608390808,67.01629765324287,0.4474435676331466,0.4627313952220153
7_15,data/raw/7_15.png,87.6956582069397,70.1986526130979,0.7999921424051962,83.2669198513031,79.67776181200479,0.6296558559363543,98.85305762290956,65.13465657809293,0.9773104957690577,0.8023194980368693
7_19,data/raw/7_19.png,100.0,79.12797779190481,1.0,74.8003602027893,52.013442045960204,0.4349902136335967,100.0,94.89633037782596,1.0,0.8116634045445322
7_2,data/raw/7_2.png,71.78586721420288,49.38806075037845,0.5413774789997059,82.115238904953,53.65068723277007,0.6031760671607039,77.097487449646,50.876211255565174,0.5469287160452616,0.5638274207352238
7_20,data/raw/7_20.png,77.8138279914856,52.97283470296789,0.639362364417129,69.79364156723022,44.46429401729616,0.31987425869062514,71.26514911651611,63.40107593293342,0.4315498897597259,0.46359550428916
7_21,data/raw/7_21.png,90.45908451080322,50.922272895301084,0.8449118125470481,76.89153552055359,51.5764266263542,0.48307113472788266,82.736736536026,54.93275984436824,0.6584877346677525,0.6621568939808944
7_22,data/raw/7_22.png,80.5715560913086,68.10709201677345,0.6841894098902703,85.19657850265503,70.44431432575144,0.6740231380893165,85.95487475395203,73.6346812692241,0.722150881282512,0.6934544764206997
7_23,data/raw/7_23.png,79.39977049827576,67.55013337495807,0.6651419606268617,67.55436658859253,15.886280920855423,0.26838818641266987,65.29690027236938,54.145825105961144,0.3134823999664654,0.41567084900199897
7_25,data/raw/7_25.png,67.18612909317017,33.02687463695134,0.46660844360085374,78.78867387771606,61.43190318326038,0.5266907006632693,71.01584672927856,54.77929809049752,0.42661803992751385,0.473305728063879
7_28,data/raw/7_28.png,74.86661076545715,58.40628803194012,0.5914551611584459,73.64824414253235,62.89888523567124,0.4085004205903725,78.01838517189026,73.15376199854428,0.5651464689005811,0.5217006835497998
7_29,data/raw/7_29.png,77.50219106674194,64.33991960701216,0.6342966864057651,69.84496712684631,26.539860043907915,0.3210543511300575,70.07231116294861,56.102476047325034,0.40795245161906135,0.4544344963849613
7_4,data/raw/7_4.png,71.59065008163452,61.16504882059948,0.5382042121068096,76.61609649658203,38.937709935655924,0.4767381592641026,70.42652368545532,61.87884735740212,0.4149596968727042,0.4766340227478721
7_5,data/raw/7_5.png,85.08955240249634,81.8291642213613,0.757629726976678,81.9208025932312,71.63154442708426,0.5987055300027985,87.91524767875671,54.82375990737706,0.7609321580580873,0.7057558050125213
