image_id,image_path,model,raw_quality_score,tta_mean,tta_std
7_16,data/raw/7_16.png,resnet50,83.15265774726868,84.10496354103088,1.2354350201039541
7_17,data/raw/7_17.png,resnet50,77.65963673591614,79.06543731689453,3.458153900718516
7_24,data/raw/7_24.png,resnet50,81.59299492835999,81.84891104698181,1.7289523735605394
7_26,data/raw/7_26.png,resnet50,77.43449807167053,74.8410165309906,3.6613855498827577
8_0,data/raw/8_0.png,resnet50,57.83659815788269,59.95412230491638,3.1412328363384927
8_15,data/raw/8_15.png,resnet50,57.98397660255432,60.935786962509155,6.121957195073323
8_16,data/raw/8_16.png,resnet50,64.39195275306702,66.40272617340088,5.176444051770475
8_24,data/raw/8_24.png,resnet50,51.14579796791077,53.71495544910431,4.526799718075245
8_5,data/raw/8_5.png,resnet50,67.28151440620422,68.43235373497009,2.7396450875503935
8_6,data/raw/8_6.png,resnet50,67.84310936927795,68.1299102306366,2.1969298248602827
8_8,data/raw/8_8.png,resnet50,70.65603137016296,71.56154870986938,1.4706593025950738
p00_s05,data/raw/p00_s05.png,resnet50,88.92409205436707,90.27426481246948,2.849068731906582
p00_s06,data/raw/p00_s06.png,resnet50,94.77322697639465,93.44079256057739,2.0112969410469694
p00_s10,data/raw/p00_s10.png,resnet50,89.7687017917633,86.29628777503967,3.77265774773572
p00_s13,data/raw/p00_s13.png,resnet50,97.94168472290039,97.49224066734314,1.2592521035151838
p00_s18,data/raw/p00_s18.png,resnet50,92.67396330833435,89.02485370635986,7.750508694468954
p01_s01,data/raw/p01_s01.png,resnet50,84.01840925216675,88.29471945762634,4.535023559179651
p01_s03,data/raw/p01_s03.png,resnet50,72.75581359863281,73.45572233200073,1.0179857333900428
p01_s07,data/raw/p01_s07.png,resnet50,84.81629490852356,83.94240260124207,2.309161177945574
p01_s12,data/raw/p01_s12.png,resnet50,91.00380539894104,91.49700045585632,1.367777462257561
p02_s06,data/raw/p02_s06.png,resnet50,74.27932024002075,75.5029308795929,3.0659577222591436
